Date,Log Return
2020-05-21,-0.007483511566492373
2020-05-22,0.006417988094932376
2020-05-26,-0.006796714905424399
2020-05-27,0.004347613387733389
2020-05-28,0.00043991767073900764
2020-05-29,-0.0009744132426354114
2020-06-01,0.012222868116946374
2020-06-02,0.0046185468290032795
2020-06-03,0.005490051386977208
2020-06-04,-0.008649588254499152
2020-06-05,0.028082953111157303
2020-06-08,0.005895487131521068
2020-06-09,0.03108966489204675
2020-06-10,0.025401864097069536
2020-06-11,-0.04920122765975293
2020-06-12,0.008596396401975456
2020-06-15,0.012291592282031793
2020-06-16,0.026156844570792495
2020-06-17,-0.0013924747940796767
2020-06-18,0.0003979455175205064
2020-06-19,-0.005730839359814492
2020-06-22,0.025827060728433167
2020-06-23,0.021120352927402466
2020-06-24,-0.017809505270590685
2020-06-25,0.0131883650297529
2020-06-26,-0.031207889811620874
2020-06-29,0.022785085995518598
2020-06-30,0.008312922911614019
2020-07-01,-0.0018933486392796967
2020-07-02,0.0
2020-07-06,0.02639874451180244
2020-07-07,-0.0031075792734446507
2020-07-08,0.023022959918757413
2020-07-09,0.00429106244362421
2020-07-10,0.001747805923066888
2020-07-13,-0.004623864963153433
2020-07-14,0.016412991865915858
2020-07-15,0.006853595078224265
2020-07-16,-0.012381112198645124
2020-07-17,-0.002022479497949491
2020-07-20,0.020855141757905905
2020-07-21,-0.013897841555113826
2020-07-22,0.0028053255522151655
2020-07-23,-0.046584971781250005
2020-07-24,-0.0024802668598426633
2020-07-27,0.02342396000004014
2020-07-28,-0.01656413274210271
2020-07-29,0.01898696376168763
2020-07-30,0.012027450859777368
2020-07-31,0.09956362689653822
2020-08-03,0.02488539579490337
2020-08-04,0.0066559181168985414
2020-08-05,0.0036181049713075726
2020-08-06,0.03429442999145096
2020-08-07,-0.022998115984189427
2020-08-10,0.014430099063146119
2020-08-11,-0.030191098880452055
2020-08-12,0.03269392951618429
2020-08-13,0.01754297454758144
2020-08-14,-0.0008917960690036342
2020-08-17,-0.002614274590105155
2020-08-18,0.00829839141065755
2020-08-19,0.0012538262025227791
2020-08-20,0.021947008083702275
2020-08-21,0.050248689113630944
2020-08-24,0.011889282209948424
2020-08-25,-0.00823754178909523
2020-08-26,0.013507286352035408
2020-08-27,-0.012026428182816152
2020-08-28,-0.001621068261081232
2020-08-31,0.033349607440722726
2020-09-01,0.039059928426022274
2020-09-02,-0.020935970924703798
2020-09-03,-0.08344791367180193
2020-09-04,0.0006617711356361241
2020-09-08,-0.06966630258084289
2020-09-09,0.03911149021655116
2020-09-10,-0.03319045101230557
2020-09-11,-0.013215944073368381
2020-09-14,0.02955888466680678
2020-09-15,0.0015591417439137407
2020-09-16,-0.029958052242979948
2020-09-17,-0.016092278875407696
2020-09-18,-0.03223409699155492
2020-09-21,0.029875028599336186
2020-09-22,0.015593445397086694
2020-09-23,-0.042851233144170955
2020-09-24,0.010216428304117583
2020-09-25,0.03682954397755516
2020-09-28,0.023588874411176165
2020-09-29,-0.007596935075521972
2020-09-30,0.014963439729389313
2020-10-01,0.00842650235912329
2020-10-02,-0.03281267115697661
2020-10-05,0.030326326708478603
2020-10-06,-0.029088547602422757
2020-10-07,0.01682501629690192
2020-10-08,-0.0009563215677020535
2020-10-09,0.017246263268169207
2020-10-12,0.06158477062230154
2020-10-13,-0.026885551028686325
2020-10-14,0.000742793531235909
2020-10-15,-0.003968477295793753
2020-10-16,-0.014099529434979833
2020-10-19,-0.025873871711036327
2020-10-20,0.013105883271398864
2020-10-21,-0.005461347199442898
2020-10-22,-0.009629516812704285
2020-10-23,-0.0061530039517364524
2020-10-26,8.695427361664553e-05
2020-10-27,0.01338259743983025
2020-10-28,-0.047418892948416
2020-10-29,0.036380594076180425
2020-10-30,-0.05764823424921615
2020-11-02,-0.0008271773346411576
2020-11-03,0.015236941745359698
2020-11-04,0.04002483500443898
2020-11-05,0.034878285045146784
2020-11-06,-0.0011368455263939322
2020-11-09,-0.020169961238867322
2020-11-10,-0.003013573346854825
2020-11-11,0.029901139184184466
2020-11-12,-0.002346078022714007
2020-11-13,0.0004194286101730139
2020-11-16,0.008682640510484707
2020-11-17,-0.007593080132929815
2020-11-18,-0.011456657312529185
2020-11-19,0.005154962920089693
2020-11-20,-0.011018127929746125
2020-11-23,-0.030194049930619648
2020-11-24,0.011527612970333155
2020-11-25,0.007439492225827682
2020-11-27,0.004814734448493039
2020-11-30,0.0208800840283876
2020-12-01,0.03036188380387528
2020-12-02,0.0029291932234007854
2020-12-03,-0.001138231891824772
2020-12-04,-0.005628340893107454
2020-12-07,0.01219542632423469
2020-12-08,0.005077991887576036
2020-12-09,-0.02112519349189326
2020-12-10,0.011917363641913198
2020-12-11,-0.006757502515514494
2020-12-14,-0.0051598611263986
2020-12-15,0.04887601400553303
2020-12-16,-0.0005475924142249555
2020-12-17,0.006939327371098767
2020-12-18,-0.01597765782300263
2020-12-21,0.01231915137607222
2020-12-22,0.028066910547796666
2020-12-23,-0.00700053179788422
2020-12-24,0.007682465609658387
2020-12-28,0.03514115296082771
2020-12-29,-0.013404297035430699
2020-12-30,-0.008563172332017885
2020-12-31,-0.007732525048243385
2021-01-04,-0.02502988360873867
2021-01-05,0.012287943453995618
2021-01-06,-0.03424107366377097
2021-01-07,0.0335541412671912
2021-01-08,0.008594094521516674
2021-01-11,-0.023523628766048545
2021-01-12,-0.0013962873787432472
2021-01-13,0.016096479541296886
2021-01-14,-0.01524286988396144
2021-01-15,-0.013825625576021192
2021-01-19,0.005412512111908855
2021-01-20,0.03232803754113122
2021-01-21,0.036002300261454935
2021-01-22,0.015945564274843223
2021-01-25,0.027307782638298143
2021-01-26,0.0016778782319148314
2021-01-27,-0.007713361807105464
2021-01-28,-0.03561190795896022
2021-01-29,-0.03813863130789881
2021-02-01,0.01638487316281083
2021-02-02,0.006317014598337358
2021-02-03,-0.007808954002650209
2021-02-04,0.02543154049651063
2021-02-05,-0.0031026431418554904
2021-02-08,0.0010962375652338637
2021-02-09,-0.0065954090440893155
2021-02-10,-0.0045690601558534645
2021-02-11,-0.0019220784325929454
2021-02-12,0.0017744196514005793
2021-02-16,-0.016235176631318363
2021-02-17,-0.01780121991703142
2021-02-18,-0.00867402359632652
2021-02-19,0.00123269017812562
2021-02-22,-0.030252169917869363
2021-02-23,-0.0011114864068483203
2021-02-24,-0.004060514654061863
2021-02-25,-0.03540198672580825
2021-02-26,0.0022292221782717015
2021-03-01,0.05245116645793179
2021-03-02,-0.021115036330323453
2021-03-03,-0.024760522127644177
2021-03-04,-0.015938456663717807
2021-03-05,0.010681382293126403
2021-03-08,-0.042566671533794724
2021-03-09,0.03984506602363428
2021-03-10,-0.00920890872702878
2021-03-11,0.016367942137214268
2021-03-12,-0.007654667569343311
2021-03-15,0.02416265339421049
2021-03-16,0.012662428154504602
2021-03-17,-0.006471512776404551
2021-03-18,-0.03449321795864739
2021-03-19,-0.004490453680233119
2021-03-22,0.027941791708429652
2021-03-23,-0.006912690531056785
2021-03-24,-0.020196068508070385
2021-03-25,0.004155045706346591
2021-03-26,0.005128255241068369
2021-03-29,0.0014838960893573034
2021-03-30,-0.012350461429501115
2021-03-31,0.018591929628454754
2021-04-01,0.006934428137743902
2021-04-05,0.023303566810526852
2021-04-06,0.002459201736044502
2021-04-07,0.013301498376696053
2021-04-08,0.019051126582942376
2021-04-09,0.020049112637870375
2021-04-12,-0.013321014682141863
2021-04-13,0.024015688529490153
2021-04-14,-0.01801418089930973
2021-04-15,0.018534736386165276
2021-04-16,-0.002530871145707007
2021-04-19,0.005055701699797046
2021-04-20,-0.01291327444334265
2021-04-21,0.0029255782908543778
2021-04-22,-0.011754020469924418
2021-04-23,0.01787755033169172
2021-04-26,0.0029736884337591826
2021-04-27,-0.002452240372838097
2021-04-28,-0.006045618054852374
2021-04-29,-0.0007487571708766416
2021-04-30,-0.015249482607174685
2021-05-03,0.008182301233425249
2021-05-04,-0.03602720408087621
2021-05-05,0.0019538202483272127
